artifact_name,phase,source_dataset,output_label,artifact_kind,local_path,modal_path,local_available,modal_available,fine_grained_potential,label_leakage_risk,row_or_unit_count,usable_for_cp_r4_training,blocking_reason
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_contrastive_metrics,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,metric_or_comparison,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_contrastive_metrics.parquet,False,True,True,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/control_graph_diagnostics,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/control_graphs/control_graph_diagnostics.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/control_neighbors,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/control_graphs/control_neighbors.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_claim_audit,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_claim_audit.parquet,False,True,False,blocked_high,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_contrastive_downstream_associations,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_contrastive_downstream_associations.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_contrastive_scores,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_contrastive_scores.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_module_targets,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_module_targets.parquet,False,True,True,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_pair_availability,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_pair_availability.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_selected_pairs,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_selected_pairs.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/expression_matrix,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/expression_matrix_csr.npz,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/expression_metadata,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/expression_matrix_metadata.json,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/gene_vocabulary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/gene_vocabulary.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/marker_scores,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/marker_scores.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/pair_availability,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp6j_pair_availability.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/source_inventory,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/source_inventory.json,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/spatial_graph_diagnostics,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/spatial_graph/spatial_graph_diagnostics.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/spatial_neighbors,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/spatial_graph/spatial_neighbors.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/split_assignments,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/splits/split_assignments.parquet,False,True,False,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/unit_table,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/unit_table.parquet,False,True,True,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/control_graph_diagnostics,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/control_graphs/control_graph_diagnostics.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/control_neighbors,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/control_graphs/control_neighbors.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_claim_audit,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_claim_audit.parquet,False,True,False,blocked_high,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_contrastive_downstream_associations,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_contrastive_downstream_associations.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_contrastive_scores,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_contrastive_scores.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_module_targets,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_module_targets.parquet,False,True,True,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_pair_availability,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_pair_availability.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_selected_pairs,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_selected_pairs.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/expression_matrix,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/expression_matrix_csr.npz,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/expression_metadata,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/expression_matrix_metadata.json,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/gene_vocabulary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/gene_vocabulary.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/marker_scores,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/marker_scores.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/pair_availability,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp6j_pair_availability.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/source_inventory,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/source_inventory.json,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/spatial_graph_diagnostics,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/spatial_graph/spatial_graph_diagnostics.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/spatial_neighbors,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/spatial_graph/spatial_neighbors.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/split_assignments,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/splits/split_assignments.parquet,False,True,False,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/unit_table,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,other_candidate,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/unit_table.parquet,False,True,True,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_residual_comparisons,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_residual_comparisons.parquet,False,True,True,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_residual_metrics,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_residual_metrics.parquet,False,True,True,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_residual_unit_scores,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_residual_unit_scores.parquet,False,True,True,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_signal_associations,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_signal_associations.parquet,False,True,True,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_signal_comparisons,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_signal_comparisons.parquet,False,True,True,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_variant_signal_table,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_variant_signal_table.parquet,False,True,True,low,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_residual_comparisons,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_residual_comparisons.parquet,False,True,True,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_residual_metrics,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_residual_metrics.parquet,False,True,True,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_residual_unit_scores,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_residual_unit_scores.parquet,False,True,True,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_signal_associations,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_signal_associations.parquet,False,True,True,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_signal_comparisons,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_signal_comparisons.parquet,False,True,True,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_variant_signal_table,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_variant_signal_table.parquet,False,True,True,low,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/control_graph_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/control_graphs/control_graph_summary.json,False,True,False,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_report,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_report.md,False,True,False,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp410_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/evaluation/gse310352_signal_audit/cp410_summary.json,False,True,False,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp6j_modal_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/cp6j_modal_summary.json,False,True,False,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/loader_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/loader_summary.json,False,True,False,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/spatial_graph_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/spatial_graph/spatial_graph_summary.json,False,True,False,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/split_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s20000/splits/split_summary.json,False,True,False,medium,12914,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/control_graph_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/control_graphs/control_graph_summary.json,False,True,False,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_report,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_report.md,False,True,False,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp410_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/gse310352_signal_audit/cp410_summary.json,False,True,False,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp6j_modal_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/cp6j_modal_summary.json,False,True,False,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/loader_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/loader_summary.json,False,True,False,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/spatial_graph_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/spatial_graph/spatial_graph_summary.json,False,True,False,medium,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/split_summary,CP-6J,gse310352_cosmx_pdac_1k,not_recorded,summary_or_report,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/splits/split_summary.json,False,True,False,medium,30000,False,modal_only_not_local
cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s12000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s12000/localized_comparisons,CP-6K,cosmx_6k_bcc_yerly_2024,not_recorded,localized_comparison,not_recorded,/cellpack/processed/cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s12000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s12000/cp6k_localized_comparisons.parquet,False,True,True,blocked_high,12000,False,modal_only_not_local
cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s12000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s12000/localized_group_summary,CP-6K,cosmx_6k_bcc_yerly_2024,not_recorded,localized_comparison,not_recorded,/cellpack/processed/cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s12000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s12000/cp6k_localized_group_summary.parquet,False,True,True,blocked_high,12000,False,modal_only_not_local
cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s20000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s20000/localized_comparisons,CP-6K,cosmx_6k_bcc_yerly_2024,not_recorded,localized_comparison,not_recorded,/cellpack/processed/cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s20000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s20000/cp6k_localized_comparisons.parquet,False,True,True,blocked_high,20000,False,modal_only_not_local
cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s20000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s20000/localized_group_summary,CP-6K,cosmx_6k_bcc_yerly_2024,not_recorded,localized_comparison,not_recorded,/cellpack/processed/cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s20000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s20000/cp6k_localized_group_summary.parquet,False,True,True,blocked_high,20000,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s9000/evaluation/cp6k_conditioned_signal_gate_s9000/localized_comparisons,CP-6K,gse277782_cosmx_pdac_metastasis,not_recorded,localized_comparison,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s9000/evaluation/cp6k_conditioned_signal_gate_s9000/cp6k_localized_comparisons.parquet,False,True,True,blocked_high,8400,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s9000/evaluation/cp6k_conditioned_signal_gate_s9000/localized_group_summary,CP-6K,gse277782_cosmx_pdac_metastasis,not_recorded,localized_comparison,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s9000/evaluation/cp6k_conditioned_signal_gate_s9000/cp6k_localized_group_summary.parquet,False,True,True,blocked_high,8400,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/cp6k_conditioned_signal_gate_s30000/localized_comparisons,CP-6K,gse310352_cosmx_pdac_1k,not_recorded,localized_comparison,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/cp6k_conditioned_signal_gate_s30000/cp6k_localized_comparisons.parquet,False,True,True,blocked_high,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/cp6k_conditioned_signal_gate_s30000/localized_group_summary,CP-6K,gse310352_cosmx_pdac_1k,not_recorded,localized_comparison,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/cp6k_conditioned_signal_gate_s30000/cp6k_localized_group_summary.parquet,False,True,True,blocked_high,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/cp6k_conditioned_signal_gate_s30000_validation/localized_comparisons,CP-6K,gse310352_cosmx_pdac_1k,not_recorded,localized_comparison,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/cp6k_conditioned_signal_gate_s30000_validation/cp6k_localized_comparisons.parquet,False,True,True,blocked_high,30000,False,modal_only_not_local
gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/cp6k_conditioned_signal_gate_s30000_validation/localized_group_summary,CP-6K,gse310352_cosmx_pdac_1k,not_recorded,localized_comparison,not_recorded,/cellpack/processed/gse310352_cosmx_pdac_1k/cp6j_gse310352_all8_s30000/evaluation/cp6k_conditioned_signal_gate_s30000_validation/cp6k_localized_group_summary.parquet,False,True,True,blocked_high,30000,False,modal_only_not_local
cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s12000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s12000/predeclared_summary,CP-6K,cosmx_6k_bcc_yerly_2024,not_recorded,predeclared_summary,not_recorded,/cellpack/processed/cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s12000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s12000/cp6k_predeclared_summary.parquet,False,True,False,blocked_high,12000,False,modal_only_not_local
cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s20000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s20000/predeclared_summary,CP-6K,cosmx_6k_bcc_yerly_2024,not_recorded,predeclared_summary,not_recorded,/cellpack/processed/cosmx_6k_bcc_yerly_2024/cp6l_cosmx_6k_bcc_s20000/evaluation/cp6k_conditioned_signal_gate_cp6l_bcc_s20000/cp6k_predeclared_summary.parquet,False,True,False,blocked_high,20000,False,modal_only_not_local
